"","ID","APCPercentage","RouteId","PatternId","Name","HasAPC","IconPrefix","DoorStatus","Longitude","Latitude","Speed","Heading","Updated","UpdatedAgo"
"194","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","110"
"195","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","125"
"196","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","125"
"197","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","125"
"198","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","139"
"199","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","142"
"200","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","142"
"201","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","158"
"202","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","158"
"203","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","23"
"204","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","23"
"205","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","213"
"206","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","213"
"207","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","224"
"208","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","231"
"209","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","240"
"210","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","246"
"211","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","240"
"212","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","246"
"213","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","33"
"214","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","33"
"215","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","33"
"216","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","320"
"217","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","323"
"218","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","320"
"219","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","335"
"220","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","339"
"221","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","335"
"222","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","351"
"223","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","354"
"224","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","351"
"225","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","49"
"226","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","47"
"227","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","47"
"228","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","423"
"229","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","423"
"230","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","436"
"231","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","438"
